Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,DatasetYear,SourceFile
56822.0,6.709682e+06,1.0,6.0,6.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6.259611,1.0432686,1.1182804e+06,2.7223948e+06,6.675321e+06,1.0,0.0,0.0,0.0,0.0,0.0,6.691827e+06,1.3383654e+06,2.9834562e+06,6.675321e+06,1.0,0.0,0.0,0.0,0.0,20.0,120.0,0.14903836,0.8942302,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.857143,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,20.0,34361.0,0.0,34361.0,34361.0,6.675321e+06,0.0,6.675321e+06,6.675321e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,3.438885e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8.723758,1.4539596,859721.25,1.7181146e+06,3.436893e+06,3.0,3.438885e+06,859721.25,1.7181146e+06,3.436893e+06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.4539596,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,143815.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,2321.4,3173.3738,80888.64,55.62702,20545.0,53932.77,142852.0,3.0,705.0,352.5,470.226,685.0,20.0,143771.0,35942.75,71273.586,142852.0,3.0,0.0,0.0,0.0,0.0,72.0,112.0,20.860132,34.766888,0.0,5840.0,1292.5555,2554.1592,6.5237295e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,707080.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,10135.0,0.0,2321.4,4413.202,16452.17,11.314137,101011.43,266800.5,706058.0,5.0,735.0,367.5,382.54477,638.0,97.0,706893.0,176723.25,352889.94,706058.0,5.0,0.0,0.0,0.0,0.0,72.0,112.0,4.242801,7.071336,0.0,10135.0,1292.5555,3350.635,1.12e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.418737e+06,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2321.4,3327.7698,8199.547,5.6388183,202676.72,535833.56,1.417833e+06,4.0,675.0,337.5,372.64526,601.0,74.0,1.418657e+06,354664.25,708779.2,1.417833e+06,4.0,0.0,0.0,0.0,0.0,72.0,112.0,2.1145568,3.5242615,0.0,7215.0,1292.5555,2650.5857,7.0256045e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.99403e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.035927,2.005988,664676.7,1.1503905e+06,1.993033e+06,1.0,1.99403e+06,664676.7,1.1503905e+06,1.993033e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.005988,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.292918e+06,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5755.0,0.0,1934.5,2529.1245,8997.477,6.9609985,161614.75,456684.9,1.291852e+06,3.0,951.0,475.5,560.73566,872.0,79.0,1.292847e+06,258569.4,577622.7,1.291852e+06,3.0,0.0,0.0,0.0,0.0,72.0,132.0,2.3203328,4.6406655,0.0,5755.0,1163.3,2131.8708,4.544874e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,7.327949e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.275132,0.54585534,2.4426498e+06,4.23079e+06,7.327945e+06,1.0,7.327949e+06,2.4426498e+06,4.23079e+06,7.327945e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.54585534,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,0.0,4.0,4.0,7.327945e+06,0.0,7.327945e+06,7.327945e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
65271.0,8.127475e+07,6.0,10.0,11607.0,68.0,8760.0,0.0,1934.5,3414.8545,20.0,0.0,6.8,5.0066624,143.64854,0.1968631,5.418317e+06,1.96e+07,7.62e+07,0.0,8.13e+07,1.63e+07,3.62e+07,8.11e+07,61.0,8.11e+07,9.009145e+06,2.53e+07,7.62e+07,0.0,0.0,0.0,0.0,0.0,132.0,212.0,0.07382366,0.12303944,0.0,8760.0,687.1177,2132.1116,4.5459e+06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,730.0625,1934.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11607.0,10.0,68.0,229.0,256.0,4.0,20.0,4.846315e+06,0.0,4.846315e+06,4.846315e+06,7.62e+07,0.0,7.62e+07,7.62e+07,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
60324.0,9.868884e+06,1.0,5.0,6.0,30.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,3.6478288,0.6079715,1.9737768e+06,4.3933345e+06,9.832767e+06,3.0,0.0,0.0,0.0,0.0,0.0,9.868715e+06,2.4671788e+06,4.910419e+06,9.832767e+06,3.0,0.0,0.0,0.0,0.0,20.0,100.0,0.10132858,0.5066429,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,20.0,36117.0,0.0,36117.0,36117.0,9.832767e+06,0.0,9.832767e+06,9.832767e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
46316.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11235.955,178.0,0.0,178.0,178.0,178.0,178.0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,11235.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,357.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,481658.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2320.2,3668.897,24139.535,16.609295,68808.29,180418.06,477951.0,60.0,3280.0,1640.0,1964.3427,3029.0,251.0,481598.0,120399.5,238372.6,477951.0,73.0,0.0,0.0,0.0,0.0,72.0,112.0,6.2284856,10.38081,0.0,8760.0,1291.8889,2866.6074,8.217438e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.1708414e+08,18.0,15.0,948.0,1598.0,429.0,0.0,52.666668,136.91861,796.0,0.0,106.53333,279.927,21.745047,0.28184858,3.6588795e+06,4.754686e+06,1e+07,43.0,1.17e+08,6.8873025e+06,4.526349e+06,1e+07,23770.0,1.12e+08,7.976934e+06,4.0834155e+06,1e+07,628.0,0.0,0.0,0.0,0.0,372.0,444.0,0.1537356,0.128113,0.0,796.0,74.882355,209.27287,43795.137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.15151,52.666668,106.53333,0.0,0.0,0.0,0.0,0.0,0.0,18.0,948.0,15.0,1598.0,8192.0,290.0,17.0,20.0,158549.0,447543.72,1.507944e+06,23484.0,9.993935e+06,31293.55,1e+07,9.900805e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,53235.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,8675.0,0.0,2321.4,3769.5361,218521.66,150.27707,7605.0,19542.99,51920.0,3.0,956.0,478.0,596.7981,900.0,56.0,53149.0,13287.25,25759.143,51920.0,3.0,0.0,0.0,0.0,0.0,72.0,112.0,56.3539,93.92317,0.0,8675.0,1292.5555,2931.4294,8.593279e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.803089e+06,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2321.4,3327.7698,6451.706,4.4368305,257584.14,681079.9,1.802128e+06,3.0,770.0,385.0,306.88434,602.0,168.0,1.803083e+06,450770.75,900904.9,1.802128e+06,3.0,0.0,0.0,0.0,0.0,72.0,112.0,1.6638113,2.773019,0.0,7215.0,1292.5555,2650.5857,7.0256045e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.039003e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,23.099068,3.8498445,346334.34,599006.3,1.038007e+06,3.0,1.039003e+06,346334.34,599006.3,1.038007e+06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,3.8498445,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,53262.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2900.25,4128.3193,218298.22,131.42578,8877.0,15101.788,37014.0,52.0,15779.0,7889.5,10958.034,15638.0,141.0,53210.0,17736.666,18398.248,37014.0,366.0,0.0,0.0,0.0,0.0,72.0,92.0,56.325336,75.10045,0.0,8760.0,1453.375,3113.9526,9.696701e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666667,2900.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
56588.0,9.16272e+07,6.0,9.0,11613.0,62.0,7215.0,0.0,1935.5,3122.94,20.0,0.0,6.888889,5.3019915,127.4185,0.16370685,6.5447995e+06,2.4e+07,8.98e+07,1.0,9.16e+07,1.83e+07,4.09e+07,9.14e+07,160.0,9.14e+07,1.14e+07,3.17e+07,8.98e+07,1.0,0.0,0.0,0.0,0.0,132.0,192.0,0.06548274,0.09822411,0.0,7215.0,730.0625,2044.726,4.180904e+06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,778.73334,1935.5,6.888889,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11613.0,9.0,62.0,229.0,256.0,4.0,20.0,1.600633e+06,0.0,1.600633e+06,1.600633e+06,8.98e+07,0.0,8.98e+07,8.98e+07,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,334.0,2.0,2.0,64.0,258.0,32.0,32.0,32.0,0.0,129.0,129.0,129.0,0.0,964071.9,11976.048,111.333336,151.44746,284.0,1.0,49.0,49.0,0.0,49.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,5988.024,5988.024,32.0,129.0,70.8,53.12909,2822.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,32.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,258.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.0020755e+07,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.9937863,0.4989644,2.5051888e+06,5.0097055e+06,1e+07,1.0,1e+07,2.5051888e+06,5.0097055e+06,1e+07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.4989644,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1008.0,0.0,1008.0,1008.0,1e+07,0.0,1e+07,1e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
59098.0,7.922586e+06,1.0,5.0,6.0,30.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4.543971,0.75732845,1.5845172e+06,3.5355462e+06,7.909092e+06,3.0,0.0,0.0,0.0,0.0,0.0,7.914097e+06,1.9785242e+06,3.9537122e+06,7.909092e+06,3.0,0.0,0.0,0.0,0.0,20.0,100.0,0.12622142,0.6311071,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,20.0,13494.0,0.0,13494.0,13494.0,7.909092e+06,0.0,7.909092e+06,7.909092e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,4.060933e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.387465,1.2312442,1.01523325e+06,2.0284714e+06,4.05794e+06,3.0,4.060933e+06,1.01523325e+06,2.0284714e+06,4.05794e+06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.2312442,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,144514.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,80497.39,48.438213,24085.666,58517.535,143533.0,5.0,845.0,422.5,371.23105,685.0,160.0,144508.0,48169.332,82588.766,143533.0,5.0,0.0,0.0,0.0,0.0,72.0,92.0,20.759233,27.67898,0.0,11595.0,1454.125,4097.5376,1.68e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.8572,8.666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,91070.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,5755.0,0.0,1933.5,2166.9854,127671.02,98.82508,11383.75,30473.734,86745.0,15.0,4017.0,2008.5,2202.6377,3566.0,451.0,91013.0,18202.6,38354.105,86745.0,15.0,0.0,0.0,0.0,0.0,72.0,132.0,32.941692,65.883385,0.0,5755.0,1162.7,1897.1143,3.5990428e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.8889,8.666667,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,217.0,2.0,2.0,64.0,204.0,32.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,1.235023e+06,18433.18,72.333336,84.45314,166.0,2.0,2.0,2.0,0.0,2.0,2.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,9216.59,9216.59,32.0,102.0,60.0,38.34058,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,32.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,204.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443.0,6.1065204e+07,16.0,12.0,930.0,3396.0,600.0,0.0,58.125,155.65683,1627.0,0.0,283.0,591.1044,70.84231,0.45852625,2.2616742e+06,4.245507e+06,1.02e+07,40.0,6.11e+07,4.0710138e+06,5.116945e+06,1.02e+07,91.0,6.1e+07,5.5437715e+06,5.2644065e+06,1.02e+07,213.0,0.0,0.0,0.0,0.0,520.0,392.0,0.262015,0.19651125,0.0,1627.0,149.17241,404.2934,163453.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154.5,58.125,283.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,930.0,12.0,3396.0,29200.0,123.0,3.0,32.0,123349.664,97361.52,322088.0,83480.0,1.01e+07,184553.75,1.02e+07,9.69984e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
16412.0,1.304983e+06,6.0,3.0,11601.0,26.0,5840.0,0.0,1933.5,2189.773,20.0,0.0,8.666667,10.263203,8909.694,6.8966417,163122.88,456198.12,1.292119e+06,46.0,1.304983e+06,260996.6,576440.25,1.292119e+06,46.0,11848.0,5924.0,6902.7764,10805.0,1043.0,0.0,0.0,0.0,0.0,132.0,72.0,4.597761,2.2988806,0.0,5840.0,1162.7,1911.5957,3.6541982e+06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1291.8889,1933.5,8.666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11601.0,3.0,26.0,29200.0,256.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,5.129896e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.6784573,0.7797429,1.7099654e+06,2.9617432e+06,5.129892e+06,1.0,5.129896e+06,1.7099654e+06,2.9617432e+06,5.129892e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.7797429,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,0.0,4.0,4.0,5.129892e+06,0.0,5.129892e+06,5.129892e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.1136741e+07,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.6937864,0.4489644,2.7841852e+06,5.567034e+06,1.11e+07,3.0,1.11e+07,2.7841852e+06,5.567034e+06,1.11e+07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.4489644,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2005.0,0.0,2005.0,2005.0,1.11e+07,0.0,1.11e+07,1.11e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,8.103812e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.7019615,0.6169936,2.025953e+06,4.0485642e+06,8.098799e+06,2.0,8.103812e+06,2.025953e+06,4.0485642e+06,8.098799e+06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.6169936,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,5013.0,0.0,5013.0,5013.0,8.098799e+06,0.0,8.098799e+06,8.098799e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,203.0,2.0,2.0,64.0,204.0,32.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,1.320197e+06,19704.434,67.666664,75.745186,151.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,9852.217,9852.217,32.0,102.0,60.0,38.34058,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,32.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,204.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,444802.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,2900.25,3345.637,26139.72,15.737339,74133.664,169415.33,419425.0,87.0,25105.0,12552.5,16018.09,23879.0,1226.0,444665.0,148221.67,235197.92,419425.0,185.0,0.0,0.0,0.0,0.0,72.0,92.0,6.744574,8.992765,0.0,5840.0,1453.375,2681.3564,7.1896725e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666667,2900.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
56610.0,855578.0,6.0,2.0,11607.0,26.0,10135.0,0.0,1934.5,4059.462,20.0,6.0,13.0,9.899495,13596.656,9.350404,122225.43,322975.1,854664.0,5.0,855578.0,171115.6,382115.25,854664.0,5.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,144.0,40.0,7.012803,2.337601,0.0,10135.0,1292.5555,3350.635,1.12e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1454.125,1934.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11607.0,2.0,26.0,8192.0,256.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
